"MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSSubClass120","MSSubClass160","MSSubClass180","MSSubClass190","MSZoningC (all)","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyPave","AlleyNone","LotShape","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","Utilities","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlope","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual","OverallCond","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTar&Grv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWd Sdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrk Cmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWd Sdng","Exterior2ndWd Shng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscFeatureNone","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice"
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,11664,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,5,1948,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,206,2,2,0,1,0,0,0,0,3,2,1,4,336,1,0,746,1082,0,1,0,0,0,0,3,1,4,1082,0,0,1082,0,0,1,0,2,1,3,5,7,1,4,0,0,0,0,0,1,0,1948,1,1,240,3,3,2,0,130,0,0,0,0,0,0,0,0,0,0,1,0,11,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6885580336134
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,8400,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,6,2001,2001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,2,0,0,1,0,0,0,4,3,1,6,643,1,0,167,810,0,1,0,0,0,0,5,1,4,810,855,0,1665,1,0,2,1,3,1,4,6,7,0,0,0,1,0,0,0,0,0,2001,3,2,528,3,3,2,0,45,0,0,0,0,0,0,0,0,0,0,1,0,11,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.3327052964635
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,11883,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,1996,1996,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,196,3,2,0,0,1,0,0,0,4,3,4,6,690,1,0,814,1504,0,1,0,0,0,0,5,1,4,1504,0,0,1504,1,0,2,0,3,1,4,6,7,1,3,0,1,0,0,0,0,0,1996,3,2,478,3,3,2,115,66,0,0,0,0,0,0,0,0,0,0,1,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2209612580239
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5814,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,5,1984,1984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,4,3,3,6,1036,1,0,184,1220,0,1,0,0,0,0,4,1,4,1360,0,0,1360,1,0,1,0,1,1,4,4,7,1,5,0,1,0,0,0,0,0,1984,2,2,565,3,3,2,63,0,0,0,0,0,0,0,0,0,0,0,1,0,8,2009,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.1415341243926
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10784,0,1,0,0,1,1,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,1991,1992,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,76,3,2,0,0,1,0,0,0,4,3,1,1,0,1,0,384,384,0,1,0,0,0,0,4,1,4,802,670,0,1472,0,0,2,1,3,1,4,7,7,1,3,0,1,0,0,0,0,0,1991,2,2,402,3,3,2,164,0,0,0,0,0,0,0,0,0,0,0,1,0,5,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.982929094216
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,3013,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2005,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,145,3,2,0,0,1,0,0,0,4,3,4,6,16,1,0,1346,1362,0,1,0,0,0,0,5,1,4,1506,0,0,1506,0,0,2,0,2,1,4,6,7,1,4,0,1,0,0,0,0,0,2005,3,2,440,3,3,2,142,20,0,0,0,0,0,0,0,0,0,0,1,0,4,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.2713452721464
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,7024,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,5,2005,2005,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,4,3,1,6,1024,1,0,108,1132,0,1,0,0,0,0,5,1,4,1132,0,0,1132,1,0,1,1,2,1,4,5,7,0,0,0,1,0,0,0,0,0,2005,3,2,451,3,3,2,252,64,0,0,0,0,0,0,0,0,0,0,1,0,6,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0782392740203
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,7406,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2006,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,84,3,2,0,0,1,0,0,0,4,3,3,6,684,1,0,515,1199,0,1,0,0,0,0,5,1,4,1220,0,0,1220,1,0,2,0,2,1,4,6,7,0,0,0,1,0,0,0,0,0,2006,2,2,632,3,3,2,105,54,0,0,0,0,0,0,0,0,0,0,1,0,7,2006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.1756134380455
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,9439,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1930,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,2,324,1,0,588,912,0,1,0,0,0,0,4,1,3,912,336,0,1248,0,0,1,0,2,1,3,6,7,0,0,0,0,0,0,0,1,0,1957,1,1,160,2,2,2,0,0,192,0,0,0,0,0,0,0,0,0,1,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.3736633976367
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,43,3182,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,5,2005,2006,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,14,3,2,0,0,1,0,0,0,4,4,1,6,16,1,0,1330,1346,0,1,0,0,0,0,5,1,4,1504,0,0,1504,0,0,2,0,2,1,4,7,7,1,4,0,1,0,0,0,0,0,2005,3,2,437,3,3,2,156,20,0,0,0,0,0,0,0,0,0,0,1,0,5,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1600287070288
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15498,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,6,1976,1976,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,4,3,3,5,1165,2,400,0,1565,0,1,0,0,0,0,3,1,4,2898,0,0,2898,1,0,2,0,2,1,4,10,7,1,4,0,1,0,0,0,0,0,1976,3,2,665,3,3,2,0,72,174,0,0,0,0,0,0,0,0,0,1,0,5,2008,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5672374947418
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,70,7700,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1972,1972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,2,138,3,468,276,882,0,1,0,0,0,0,3,1,4,882,0,0,882,1,0,1,0,3,1,3,5,7,0,0,0,0,0,0,0,1,0,1980,1,2,461,3,3,2,96,0,0,0,0,0,0,3,0,0,0,0,1,0,3,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6307085006266
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,73,9300,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,1960,1960,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,324,2,2,0,1,0,0,0,0,3,3,1,3,697,1,0,571,1268,0,1,0,0,0,0,3,1,4,1264,0,0,1264,1,0,1,0,3,1,3,6,7,2,4,0,1,0,0,0,0,0,1960,1,2,461,3,3,2,0,0,0,0,143,0,0,0,0,0,0,0,1,0,4,2010,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.0287386302473
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,71,9520,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,5,2007,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,338,3,2,0,0,1,0,0,0,4,3,4,6,1513,1,0,125,1638,0,1,0,0,0,0,5,1,4,1646,0,0,1646,1,0,2,0,3,1,4,7,7,1,4,0,1,0,0,0,0,0,2008,2,3,800,3,3,2,192,44,0,0,0,0,0,0,0,0,0,0,1,0,4,2008,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,12.5881906521085
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,79,9492,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,5,1941,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,0,1,0,0,0,0,3,3,1,3,368,4,41,359,768,0,1,0,0,0,0,3,1,4,968,408,0,1376,1,0,1,0,3,1,3,6,7,1,4,0,1,0,0,0,0,0,1941,1,1,240,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.5617156291397
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,21,1680,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,7,1972,1972,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,281,2,2,0,1,0,0,0,0,3,3,1,4,317,1,0,355,672,0,1,0,0,0,0,4,1,4,672,546,0,1218,0,1,1,1,3,1,3,7,7,0,0,0,0,0,0,0,1,0,1972,1,1,264,3,3,2,0,28,0,0,0,0,0,0,0,0,0,0,1,0,5,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6784399034478
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7082,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,8,1916,1995,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,0,0,1,0,0,0,3,3,2,1,0,1,0,686,686,0,1,0,0,0,0,4,1,4,948,980,0,1928,0,0,2,0,5,2,3,10,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,0,0,0,1,0,7,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.982929094216
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,102,15863,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,3,1920,1970,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,3,3,1,6,523,1,0,301,824,0,1,0,0,0,0,5,1,4,1687,998,397,3082,1,0,2,1,5,1,3,12,7,2,3,0,0,1,0,0,0,0,1970,3,2,672,3,3,2,136,63,0,0,0,0,0,0,0,0,0,0,1,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.1909590077201
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14541,0,1,0,0,1,1,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,7,1993,1993,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,4,4,1,6,1012,1,0,326,1338,0,1,0,0,0,0,5,1,4,1352,1168,0,2520,1,0,2,1,5,1,4,10,7,1,3,0,1,0,0,0,0,0,1993,2,3,796,3,3,2,209,55,0,0,0,0,0,0,0,0,0,0,1,0,11,2006,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,12.6443275764613
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8125,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,5,2002,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,295,3,2,0,0,1,0,0,0,4,3,1,6,986,1,0,668,1654,0,1,0,0,0,0,5,1,4,1654,0,0,1654,1,0,2,0,3,1,4,6,7,0,0,0,1,0,0,0,0,0,2002,1,3,900,3,3,2,0,136,0,0,0,0,0,0,0,0,0,0,1,0,2,2006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.3458345879053
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,6305,0,1,0,0,1,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,7,1938,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,0,1,0,0,0,2,2,1,1,0,1,0,920,920,0,1,0,0,0,0,5,1,4,954,0,0,954,0,0,1,0,2,1,2,5,7,1,4,0,0,1,0,0,0,0,1938,1,1,240,2,3,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,6,2007,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.6931615152732
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11500,0,1,0,0,1,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,3,1957,1957,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,4,845,0,0,845,0,0,1,0,3,1,3,5,7,0,0,0,0,0,0,0,1,0,1957,1,1,290,3,3,0,186,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.3385720778255
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89,12898,0,1,0,0,1,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,9,5,2007,2008,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,70,3,2,0,0,1,0,0,0,5,3,4,6,1022,1,0,598,1620,0,1,0,0,0,0,5,1,4,1620,0,0,1620,1,0,2,0,2,1,5,6,7,1,5,0,1,0,0,0,0,0,2008,3,3,912,3,3,2,228,0,0,0,0,0,0,0,0,0,0,0,1,0,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.6619139609634
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9240,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,5,2001,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,396,3,2,0,0,1,0,0,0,4,3,1,1,0,1,0,1055,1055,0,1,0,0,0,0,5,1,4,1055,1208,0,2263,0,0,2,1,3,1,4,7,7,1,3,0,0,0,1,0,0,0,2001,3,2,905,3,3,2,0,45,0,0,189,0,0,0,0,0,0,0,1,0,9,2008,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,12.5672374947418
